,X,Likelihood,pneu,plet,alpha,beta,Nanc,nu,T,scale,level,ss,h_co,dist,rep
938,938,-50.21773961,0,0.034307791,0.211836801,317.4792211,9861.735706,0.026119772,0.000109925,na,0,10,0,gammalet,6
939,939,-47.55415015,0.156634864,0,0.365614437,160.8697245,9861.735706,0.026119772,0.000109925,na,0,10,0,neugamma,6
940,940,-50.04352573,na,na,0.2098617,393.8762782,9861.735706,0.026119772,0.000109925,na,0,10,0,gamma,6
941,941,-47.99576652,0.143015672,0.001027748,0.253037874,734.3531172,9670.394753,9.821261961,0.004584614,na,0,10,0,neugammalet,5
942,942,-46.97422136,0,0.340813896,0.182649029,78.66737119,9670.394753,9.821261961,0.004584614,na,0,10,0,gammalet,5
943,943,-48.06395916,0.151375496,0,0.26508549,647.4518258,9670.394753,9.821261961,0.004584614,na,0,10,0,neugamma,5
944,944,-47.19839415,na,na,0.16059531,1768.428449,9670.394753,9.821261961,0.004584614,na,0,10,0,gamma,5
945,945,-49.14994522,0.150088411,0.00100116,0.332899462,216.3444185,9766.473587,1.009271855,0.157219482,na,0,10,0,neugammalet,4
946,946,-47.85313052,0,0.095049238,0.204716011,275.9474804,9766.473587,1.009271855,0.157219482,na,0,10,0,gammalet,4
947,947,-48.36461328,0.087375385,0,0.262766264,315.6407054,9766.473587,1.009271855,0.157219482,na,0,10,0,neugamma,4
948,948,-47.93529018,na,na,0.202043884,486.7078351,9766.473587,1.009271855,0.157219482,na,0,10,0,gamma,4
949,949,-48.25809191,0.199403365,0.001171592,0.391681875,181.4831267,9496.964717,1.080025961,0.185255967,na,0,10,0,neugammalet,3
950,950,-48.00656731,0,0.03139609,0.186540943,551.116787,9496.964717,1.080025961,0.185255967,na,0,10,0,gammalet,3
951,951,-47.85664472,0.092817213,0,0.243671991,426.1436589,9496.964717,1.080025961,0.185255967,na,0,10,0,neugamma,3
952,952,-48.00016575,na,na,0.185331683,678.8685977,9496.964717,1.080025961,0.185255967,na,0,10,0,gamma,3
953,953,-50.96197659,0.083439008,0.005136208,0.223078992,564.209252,8879.06969,1.122779935,1.807175175,na,0,10,0,neugammalet,2
954,954,-50.35787188,0,0.30159301,0.195900636,74.93647175,8879.06969,1.122779935,1.807175175,na,0,10,0,gammalet,2
955,955,-52.0484582,0.175026128,0,0.317830516,299.6647893,8879.06969,1.122779935,1.807175175,na,0,10,0,neugamma,2
956,956,-50.55464461,na,na,0.177480987,858.0825269,8879.06969,1.122779935,1.807175175,na,0,10,0,gamma,2
957,957,-50.47138404,0.109870343,0.074043917,0.266634222,285.5339372,9650.704783,1.045873699,0.310662788,na,0,10,0,neugammalet,1
958,958,-50.78065652,0,0.173282362,0.191456769,246.6730583,9650.704783,1.045873699,0.310662788,na,0,10,0,gammalet,1
959,959,-50.34280817,0.060139653,0,0.220966556,588.453241,9650.704783,1.045873699,0.310662788,na,0,10,0,neugamma,1
960,960,-50.37286458,na,na,0.185608061,802.4107235,9650.704783,1.045873699,0.310662788,na,0,10,0,gamma,1
961,1,-2716.390313,0.0637231,0.131249988,0.22583398,452.142841,9560.868718,1.062855175,0.005536591,na,0.1,1000,0.5,neugammalet,20
962,2,-2714.01833,0,0.119299768,0.189807464,595.052177,9560.868718,1.062855175,0.005536591,na,0.1,1000,0.5,gammalet,20
963,3,-2778.89844,0.007037917,0,0.175242287,1939.436277,9560.868718,1.062855175,0.005536591,na,0.1,1000,0.5,neugamma,20
964,4,-2777.958425,na,na,0.17338872,1945.584849,9560.868718,1.062855175,0.005536591,na,0.1,1000,0.5,gamma,20
965,5,-2762.233498,0.113706102,0.147911405,0.268990384,306.6270061,9808.912405,1.377481674,0.000373284,na,0.1,1000,0.5,neugammalet,19
966,6,-2761.231806,0,0.134347475,0.192943045,465.2311263,9808.912405,1.377481674,0.000373284,na,0.1,1000,0.5,gammalet,19
967,7,-2852.051621,0.031483556,0,0.192549097,1393.617723,9808.912405,1.377481674,0.000373284,na,0.1,1000,0.5,neugamma,19
968,8,-2850.263436,na,na,0.177519879,1580.78357,9808.912405,1.377481674,0.000373284,na,0.1,1000,0.5,gamma,19
969,9,-2768.269769,0.032394647,0.056868866,0.193273306,1069.860767,9790.683343,1.055487245,0.005799622,na,0.1,1000,0.5,neugammalet,18
970,10,-2753.00312,0,0.104546237,0.190253381,650.0165321,9790.683343,1.055487245,0.005799622,na,0.1,1000,0.5,gammalet,18
971,11,-2802.868305,0.001200184,0,0.176691568,1776.985604,9790.683343,1.055487245,0.005799622,na,0.1,1000,0.5,neugamma,18
972,12,-2802.664046,na,na,0.177022545,1753.970689,9790.683343,1.055487245,0.005799622,na,0.1,1000,0.5,gamma,18
973,13,-2804.533168,0.023031217,0.098027345,0.201921295,594.4227269,9752.563678,1.019615626,0.292098283,na,0.1,1000,0.5,neugammalet,17
974,14,-2804.443395,0,0.095503586,0.189975903,649.2765751,9752.563678,1.019615626,0.292098283,na,0.1,1000,0.5,gammalet,17
975,15,-2848.591974,0.024288192,0,0.190495878,1395.816455,9752.563678,1.019615626,0.292098283,na,0.1,1000,0.5,neugamma,17
976,16,-2847.326438,na,na,0.179180471,1538.045017,9752.563678,1.019615626,0.292098283,na,0.1,1000,0.5,gamma,17
977,17,-2730.088884,0.057358447,0.123906582,0.209926482,583.4518582,9745.442728,1.036545122,0.21664738,na,0.1,1000,0.5,neugammalet,16
978,18,-2729.724391,0,0.121518089,0.181125492,687.1573558,9745.442728,1.036545122,0.21664738,na,0.1,1000,0.5,gammalet,16
979,19,-2798.508382,0.032212343,0,0.176758022,2189.562972,9745.442728,1.036545122,0.21664738,na,0.1,1000,0.5,neugamma,16
980,20,-2793.255365,na,na,0.162449102,2627.146723,9745.442728,1.036545122,0.21664738,na,0.1,1000,0.5,gamma,16
981,21,-2795.39,0.019551485,0.102535364,0.199040259,559.9332107,9708.731368,1.026277805,0.158950124,na,0.1,1000,0.5,neugammalet,15
982,22,-2794.921128,0,0.105082816,0.190455374,572.1320502,9708.731368,1.026277805,0.158950124,na,0.1,1000,0.5,gammalet,15
983,23,-2848.09703,0.025847646,0,0.190874673,1320.175212,9708.731368,1.026277805,0.158950124,na,0.1,1000,0.5,neugamma,15
984,24,-2846.423329,na,na,0.178791436,1465.813431,9708.731368,1.026277805,0.158950124,na,0.1,1000,0.5,gamma,15
985,25,-2735.275431,0.054513258,0.088615864,0.208644265,732.3909968,9661.556971,1.035928764,0.175208411,na,0.1,1000,0.5,neugammalet,14
986,26,-2729.173954,0,0.113828814,0.183939846,676.8626501,9661.556971,1.035928764,0.175208411,na,0.1,1000,0.5,gammalet,14
987,27,-2787.900392,0.015177929,0,0.175121842,1996.353419,9661.556971,1.035928764,0.175208411,na,0.1,1000,0.5,neugamma,14
988,28,-2785.617825,na,na,0.167140108,2253.990214,9661.556971,1.035928764,0.175208411,na,0.1,1000,0.5,gamma,14
989,29,-2768.523906,0.031311628,0.10237318,0.212202474,534.7128517,9905.006096,1.014220924,0.006442915,na,0.1,1000,0.5,neugammalet,13
990,30,-2768.794272,0,0.098669729,0.195342079,601.0113399,9905.006096,1.014220924,0.006442915,na,0.1,1000,0.5,gammalet,13
991,31,-2816.569803,0.04732413,0,0.207844032,1205.359712,9905.006096,1.014220924,0.006442915,na,0.1,1000,0.5,neugamma,13
992,32,-2814.709392,na,na,0.184777807,1404.697971,9905.006096,1.014220924,0.006442915,na,0.1,1000,0.5,gamma,13
993,33,-2778.657346,0.112179585,0.125204315,0.249455011,436.5918913,9692.655407,1.040821222,0.117796673,na,0.1,1000,0.5,neugammalet,12
994,34,-2775.575558,0,0.116550613,0.181697441,651.9625486,9692.655407,1.040821222,0.117796673,na,0.1,1000,0.5,gammalet,12
995,35,-2840.893405,0.04591383,0,0.186779607,1786.412299,9692.655407,1.040821222,0.117796673,na,0.1,1000,0.5,neugamma,12
996,36,-2835.899966,na,na,0.164935471,2242.24675,9692.655407,1.040821222,0.117796673,na,0.1,1000,0.5,gamma,12
997,37,-2738.103217,0.079157205,0.059994436,0.217232585,868.6449913,9694.394025,1.028082892,0.08016008,na,0.1,1000,0.5,neugammalet,11
998,38,-2730.594492,0,0.089129301,0.180085057,847.9175296,9694.394025,1.028082892,0.08016008,na,0.1,1000,0.5,gammalet,11
999,39,-2766.439259,0.007199048,0,0.170821703,2061.801913,9694.394025,1.028082892,0.08016008,na,0.1,1000,0.5,neugamma,11
1000,40,-2765.736758,na,na,0.168486592,2087.696173,9694.394025,1.028082892,0.08016008,na,0.1,1000,0.5,gamma,11
1001,41,-2767.350724,0.202769922,0.004771209,0.436050762,245.1332318,9651.786626,1.040625786,0.284080952,na,0.1,1000,0,neugammalet,20
1002,42,-2793.978474,0,0.001068591,0.212035589,617.7004224,9651.786626,1.040625786,0.284080952,na,0.1,1000,0,gammalet,20
1003,43,-2766.243625,0.197960144,0,0.420125776,262.2298327,9651.786626,1.040625786,0.284080952,na,0.1,1000,0,neugamma,20
1004,44,-2793.441194,na,na,0.212090243,617.9790137,9651.786626,1.040625786,0.284080952,na,0.1,1000,0,gamma,20
1005,45,-2748.107704,0.112197613,0.024735166,0.302598837,335.6706994,9894.900338,1.027174215,0.010304006,na,0.1,1000,0,neugammalet,19
1006,46,-2748.879096,0,0.001029974,0.213744501,601.3251097,9894.900338,1.027174215,0.010304006,na,0.1,1000,0,gammalet,19
1007,47,-2746.543788,0.092007224,0,0.275179572,449.6660498,9894.900338,1.027174215,0.010304006,na,0.1,1000,0,neugamma,19
1008,48,-2748.805302,na,na,0.213578239,606.0219963,9894.900338,1.027174215,0.010304006,na,0.1,1000,0,gamma,19
1009,49,-2788.317042,0.076547075,0.007432932,0.260237184,481.6135805,9829.360633,1.03629752,0.015218469,na,0.1,1000,0,neugammalet,18
1010,50,-2792.680906,0,0.00304277,0.210636227,638.9179732,9829.360633,1.03629752,0.015218469,na,0.1,1000,0,gammalet,18
1011,51,-2787.953167,0.103392283,0,0.281079012,461.6866013,9829.360633,1.03629752,0.015218469,na,0.1,1000,0,neugamma,18
1012,52,-2792.657914,na,na,0.210360886,650.9936335,9829.360633,1.03629752,0.015218469,na,0.1,1000,0,gamma,18
1013,53,-2749.571129,0.015125334,0.012254786,0.219739337,539.1822768,9823.674905,1.053333116,0.007818099,na,0.1,1000,0,neugammalet,17
1014,54,-2749.850064,0,0.004601405,0.211235508,590.7788455,9823.674905,1.053333116,0.007818099,na,0.1,1000,0,gammalet,17
1015,55,-2749.477463,0.042009971,0,0.234019049,543.4646538,9823.674905,1.053333116,0.007818099,na,0.1,1000,0,neugamma,17
1016,56,-2750.021842,na,na,0.210659085,612.3154618,9823.674905,1.053333116,0.007818099,na,0.1,1000,0,gamma,17
1017,57,-2812.387454,0.001616602,0.001064364,0.219732413,565.1471905,9882.485848,1.065096987,0.001279783,na,0.1,1000,0,neugammalet,16
1018,58,-2812.539701,0,0.001017403,0.219823217,560.6444412,9882.485848,1.065096987,0.001279783,na,0.1,1000,0,gammalet,16
1019,59,-2798.129297,0.138479432,0,0.33553013,341.3904223,9882.485848,1.065096987,0.001279783,na,0.1,1000,0,neugamma,16
1020,60,-2812.295061,na,na,0.219352557,565.5485401,9882.485848,1.065096987,0.001279783,na,0.1,1000,0,gamma,16
1021,61,-2774.129275,0.147012485,0.015918655,0.328088722,336.1913722,9644.002469,1.047337803,0.33073984,na,0.1,1000,0,neugammalet,15
1022,62,-2787.083237,0,0.001027658,0.207367015,652.78673,9644.002469,1.047337803,0.33073984,na,0.1,1000,0,gammalet,15
1023,63,-2771.89995,0.171573536,0,0.359011588,327.7724371,9644.002469,1.047337803,0.33073984,na,0.1,1000,0,neugamma,15
1024,64,-2786.864858,na,na,0.207723526,651.4833835,9644.002469,1.047337803,0.33073984,na,0.1,1000,0,gamma,15
1025,65,-2783.90827,0.192980033,0.006531167,0.433126246,224.3492036,9910.182266,0.876853076,0.000100529,na,0.1,1000,0,neugammalet,14
1026,66,-2816.63468,0,0.001043171,0.22190169,507.9315865,9910.182266,0.876853076,0.000100529,na,0.1,1000,0,gammalet,14
1027,67,-2782.234307,0.195180778,0,0.435828854,229.0816463,9910.182266,0.876853076,0.000100529,na,0.1,1000,0,neugamma,14
1028,68,-2816.102691,na,na,0.220818062,517.6935072,9910.182266,0.876853076,0.000100529,na,0.1,1000,0,gamma,14
1029,69,-2787.187061,0.191816146,0.0049364,0.395127794,294.7590226,9760.938355,1.025844711,0.197643783,na,0.1,1000,0,neugammalet,13
1030,70,-2809.184294,0,0.004386141,0.20746711,659.3462865,9760.938355,1.025844711,0.197643783,na,0.1,1000,0,gammalet,13
1031,71,-2787.723656,0.171526126,0,0.358632486,344.0924649,9760.938355,1.025844711,0.197643783,na,0.1,1000,0,neugamma,13
1032,72,-2808.362528,na,na,0.206692348,684.9455195,9760.938355,1.025844711,0.197643783,na,0.1,1000,0,gamma,13
1033,73,-2773.141901,0.002026254,0.002966213,0.215516912,591.0103727,9909.032544,1.978132651,0.000100434,na,0.1,1000,0,neugammalet,12
1034,74,-2773.071374,0,0.001016702,0.214095722,605.7071369,9909.032544,1.978132651,0.000100434,na,0.1,1000,0,gammalet,12
1035,75,-2768.137991,0.102192896,0,0.286596081,430.2123466,9909.032544,1.978132651,0.000100434,na,0.1,1000,0,neugamma,12
1036,76,-2772.929996,na,na,0.21423044,605.0452866,9909.032544,1.978132651,0.000100434,na,0.1,1000,0,gamma,12
1037,77,-2744.51026,0.177076234,0.008764066,0.380410766,287.3797236,9753.069716,1.023396106,0.161754779,na,0.1,1000,0,neugammalet,11
1038,78,-2760.949544,0,0.001006024,0.211443436,621.2638401,9753.069716,1.023396106,0.161754779,na,0.1,1000,0,gammalet,11
1039,79,-2743.241577,0.177485397,0,0.379608475,299.2171648,9753.069716,1.023396106,0.161754779,na,0.1,1000,0,neugamma,11
1040,80,-2760.587208,na,na,0.211569699,622.2011043,9753.069716,1.023396106,0.161754779,na,0.1,1000,0,gamma,11
1041,81,-382.2985459,0.090040884,0.138773179,0.247050872,368.7055682,9171.271821,1.055100386,1.043289327,na,0.1,100,0.5,neugammalet,20
1042,82,-382.0303135,0,0.048455606,0.182742065,1063.982995,9171.271821,1.055100386,1.043289327,na,0.1,100,0.5,gammalet,20
1043,83,-382.353547,0.022602478,0,0.190604664,1392.022901,9171.271821,1.055100386,1.043289327,na,0.1,100,0.5,neugamma,20
1044,84,-382.1918084,na,na,0.180001444,1525.722064,9171.271821,1.055100386,1.043289327,na,0.1,100,0.5,gamma,20
1045,85,-406.3853718,0.04519327,0.042417328,0.20046751,1027.080929,9710.046562,1.021986036,0.544202546,na,0.1,100,0.5,neugammalet,19
1046,86,-405.7834052,0,0.024782213,0.176425676,1418.377124,9710.046562,1.021986036,0.544202546,na,0.1,100,0.5,gammalet,19
1047,87,-407.9892574,0.063149395,0,0.208411941,1277.146245,9710.046562,1.021986036,0.544202546,na,0.1,100,0.5,neugamma,19
1048,88,-406.1884772,na,na,0.175254229,1703.714882,9710.046562,1.021986036,0.544202546,na,0.1,100,0.5,gamma,19
1049,89,-390.818752,0.006296962,0.001199493,0.189382058,1259.844309,9749.225678,1.292841124,0.001168217,na,0.1,100,0.5,neugammalet,18
1050,90,-386.7029998,0,0.180588729,0.200927737,311.4062394,9749.225678,1.292841124,0.001168217,na,0.1,100,0.5,gammalet,18
1051,91,-391.8849779,0.032982431,0,0.202347869,1157.427297,9749.225678,1.292841124,0.001168217,na,0.1,100,0.5,neugamma,18
1052,92,-390.6969711,na,na,0.185679768,1325.612161,9749.225678,1.292841124,0.001168217,na,0.1,100,0.5,gamma,18
1053,93,-388.9232563,0.063981325,0.050605385,0.24202293,501.9048871,9880.284229,0.19171947,0.000100438,na,0.1,100,0.5,neugammalet,17
1054,94,-389.8235217,0,0.080621414,0.202427266,533.5656779,9880.284229,0.19171947,0.000100438,na,0.1,100,0.5,gammalet,17
1055,95,-389.6790472,0.09027659,0,0.257657682,629.1540428,9880.284229,0.19171947,0.000100438,na,0.1,100,0.5,neugamma,17
1056,96,-389.1764133,na,na,0.197358751,937.2457583,9880.284229,0.19171947,0.000100438,na,0.1,100,0.5,gamma,17
1057,97,-401.3971305,0.019929538,0.010854464,0.183199235,1551.271498,9823.182646,1.060286783,0.023038808,na,0.1,100,0.5,neugammalet,16
1058,98,-398.271167,0,0.162213532,0.185894017,469.3037145,9823.182646,1.060286783,0.023038808,na,0.1,100,0.5,gammalet,16
1059,99,-401.6877881,0.018885269,0,0.182152267,1677.631718,9823.182646,1.060286783,0.023038808,na,0.1,100,0.5,neugamma,16
1060,100,-400.8287008,na,na,0.174850793,1770.10169,9823.182646,1.060286783,0.023038808,na,0.1,100,0.5,gamma,16
1061,101,-386.9347516,0.044651121,0.001079002,0.201273558,1192.335373,9703.4314,1.045992859,0.066097344,na,0.1,100,0.5,neugammalet,15
1062,102,-378.9779743,0,0.202036162,0.197700605,261.2565623,9703.4314,1.045992859,0.066097344,na,0.1,100,0.5,gammalet,15
1063,103,-384.8307426,0.008217021,0,0.183388958,1380.205566,9703.4314,1.045992859,0.066097344,na,0.1,100,0.5,neugamma,15
1064,104,-384.4395329,na,na,0.179534402,1439.13747,9703.4314,1.045992859,0.066097344,na,0.1,100,0.5,gamma,15
1065,105,-396.621204,0.043051567,0.003839982,0.194318015,1513.003509,9669.489281,1.039280294,0.144062592,na,0.1,100,0.5,neugammalet,14
1066,106,-386.1793199,0,0.253761333,0.198174991,192.7123126,9669.489281,1.039280294,0.144062592,na,0.1,100,0.5,gammalet,14
1067,107,-394.7373952,0.012233409,0,0.178531042,1790.96913,9669.489281,1.039280294,0.144062592,na,0.1,100,0.5,neugamma,14
1068,108,-393.9464928,na,na,0.173756759,1859.858914,9669.489281,1.039280294,0.144062592,na,0.1,100,0.5,gamma,14
1069,109,-378.014051,0.052653027,0.010615187,0.213713711,1037.025253,9838.434946,1.027049534,0.078983157,na,0.1,100,0.5,neugammalet,13
1070,110,-378.1559586,0,0.08895155,0.190546607,715.4566294,9838.434946,1.027049534,0.078983157,na,0.1,100,0.5,gammalet,13
1071,111,-378.0600161,0.051224695,0,0.212334678,1113.006007,9838.434946,1.027049534,0.078983157,na,0.1,100,0.5,neugamma,13
1072,112,-377.3674771,na,na,0.184250678,1413.651256,9838.434946,1.027049534,0.078983157,na,0.1,100,0.5,gamma,13
1073,113,-384.9649436,0.078248467,0.008374584,0.221740469,988.4245316,9685.995751,1.039887537,0.102692816,na,0.1,100,0.5,neugammalet,12
1074,114,-384.3028164,0,0.088509202,0.18298619,764.2477873,9685.995751,1.039887537,0.102692816,na,0.1,100,0.5,gammalet,12
1075,115,-385.1311289,0.082352508,0,0.226142983,977.6667812,9685.995751,1.039887537,0.102692816,na,0.1,100,0.5,neugamma,12
1076,116,-383.7745179,na,na,0.179168222,1434.941112,9685.995751,1.039887537,0.102692816,na,0.1,100,0.5,gamma,12
1077,117,-389.3344003,0.051370548,0.001116508,0.20499386,1218.517905,9755.523532,1.086977046,0.005668201,na,0.1,100,0.5,neugammalet,11
1078,118,-386.1900581,0,0.13901006,0.188145166,507.0879025,9755.523532,1.086977046,0.005668201,na,0.1,100,0.5,gammalet,11
1079,119,-388.7376624,0.030601336,0,0.191933131,1400.849853,9755.523532,1.086977046,0.005668201,na,0.1,100,0.5,neugamma,11
1080,120,-387.7789251,na,na,0.178523874,1537.666825,9755.523532,1.086977046,0.005668201,na,0.1,100,0.5,gamma,11
1081,121,-388.0351496,0.119494644,0.002419246,0.285122107,495.7332681,9667.833076,1.039136767,0.193158071,na,0.1,100,0,neugammalet,20
1082,122,-391.2442758,0,0.01315583,0.197855023,812.6595953,9667.833076,1.039136767,0.193158071,na,0.1,100,0,gammalet,20
1083,123,-387.9429392,0.122917685,0,0.289147858,490.4314909,9667.833076,1.039136767,0.193158071,na,0.1,100,0,neugamma,20
1084,124,-390.6133708,na,na,0.197192421,877.8353674,9667.833076,1.039136767,0.193158071,na,0.1,100,0,gamma,20
1085,125,-388.6826492,0.053652566,0.00793682,0.241838953,528.5205254,9874.344875,9.903721228,0.000407607,na,0.1,100,0,neugammalet,19
1086,126,-388.8850939,0,0.029097193,0.211014429,551.4066885,9874.344875,9.903721228,0.000407607,na,0.1,100,0,gammalet,19
1087,127,-388.7284013,0.057807902,0,0.245169605,535.3387877,9874.344875,9.903721228,0.000407607,na,0.1,100,0,neugamma,19
1088,128,-388.7592717,na,na,0.208716891,672.1971641,9874.344875,9.903721228,0.000407607,na,0.1,100,0,gamma,19
1089,129,-400.263533,0.028566785,0.008746095,0.220932916,641.9972886,9819.324606,1.035083757,0.022636932,na,0.1,100,0,neugammalet,18
1090,130,-401.0050929,0,0.010572122,0.203914069,722.6360859,9819.324606,1.035083757,0.022636932,na,0.1,100,0,gammalet,18
1091,131,-399.4359834,0.08952383,0,0.265423623,517.353857,9819.324606,1.035083757,0.022636932,na,0.1,100,0,neugamma,18
1092,132,-400.6412109,na,na,0.203458771,766.8305191,9819.324606,1.035083757,0.022636932,na,0.1,100,0,gamma,18
1093,133,-392.5060199,0.128490479,0.001000086,0.312552853,361.4923067,9871.124577,0.827763932,0.000102428,na,0.1,100,0,neugammalet,17
1094,134,-391.04022,0,0.020340235,0.211495952,559.4865748,9871.124577,0.827763932,0.000102428,na,0.1,100,0,gammalet,17
1095,135,-390.3169104,0.059670776,0,0.247817181,505.2648744,9871.124577,0.827763932,0.000102428,na,0.1,100,0,neugamma,17
1096,136,-390.4810338,na,na,0.209908119,636.8024772,9871.124577,0.827763932,0.000102428,na,0.1,100,0,gamma,17
1097,137,-410.1484177,0.030863955,0.025175054,0.223519584,584.1746044,9737.306325,1.023470187,0.269925844,na,0.1,100,0,neugammalet,16
1098,138,-413.8863838,0,0.059303131,0.209085466,517.5021461,9737.306325,1.023470187,0.269925844,na,0.1,100,0,gammalet,16
1099,139,-405.6532731,0.115739517,0,0.297070144,427.0433688,9737.306325,1.023470187,0.269925844,na,0.1,100,0,neugamma,16
1100,140,-410.2298233,na,na,0.205427659,748.5895536,9737.306325,1.023470187,0.269925844,na,0.1,100,0,gamma,16
1101,141,-382.5185383,0.093262271,0.020482042,0.266691349,448.807204,9807.064872,1.132603943,0.009172452,na,0.1,100,0,neugammalet,15
1102,142,-381.972536,0,0.032769678,0.204413545,598.1131663,9807.064872,1.132603943,0.009172452,na,0.1,100,0,gammalet,15
1103,143,-382.3051565,0.061305565,0,0.238189175,601.0700124,9807.064872,1.132603943,0.009172452,na,0.1,100,0,neugamma,15
1104,144,-382.0514247,na,na,0.202017114,750.3493662,9807.064872,1.132603943,0.009172452,na,0.1,100,0,gamma,15
1105,145,-568.8031236,0.252910483,0.401261521,0.989926652,9.973709056,9773.238202,1.052844422,0.033453922,na,0.1,100,0,neugammalet,14
1106,146,-408.3172853,0,0.017771167,0.201832163,696.1618543,9773.238202,1.052844422,0.033453922,na,0.1,100,0,gammalet,14
1107,147,-401.9881351,0.116812424,0,0.288936776,450.2490552,9773.238202,1.052844422,0.033453922,na,0.1,100,0,neugamma,14
1108,148,-407.2511089,na,na,0.201624381,761.5264557,9773.238202,1.052844422,0.033453922,na,0.1,100,0,gamma,14
1109,149,-389.4556553,0.06699163,0.04164228,0.234834182,575.5087188,9764.924368,1.042092345,0.061155882,na,0.1,100,0,neugammalet,13
1110,150,-401.813464,0,0.150288776,0.202094812,340.2499155,9764.924368,1.042092345,0.061155882,na,0.1,100,0,gammalet,13
1111,151,-386.5410721,0.110862085,0,0.266685279,614.1965198,9764.924368,1.042092345,0.061155882,na,0.1,100,0,neugamma,13
1112,152,-389.7687113,na,na,0.191177079,1012.80386,9764.924368,1.042092345,0.061155882,na,0.1,100,0,gamma,13
1113,153,-397.0415895,0.040790328,0.001302631,0.223041894,707.4225397,9799.389972,1.03400003,0.145249604,na,0.1,100,0,neugammalet,12
1114,154,-397.5858337,0,0.046955727,0.204135935,591.4238913,9799.389972,1.03400003,0.145249604,na,0.1,100,0,gammalet,12
1115,155,-397.4417092,0.063643728,0,0.239741156,628.6387687,9799.389972,1.03400003,0.145249604,na,0.1,100,0,neugamma,12
1116,156,-396.7662757,na,na,0.199842431,837.4984573,9799.389972,1.03400003,0.145249604,na,0.1,100,0,gamma,12
1117,157,-417.1159515,0.00104099,0.145581137,0.206153077,329.7275773,9758.95426,1.021452713,0.23963866,na,0.1,100,0,neugammalet,11
1118,158,-408.0721034,0,0.049238873,0.199022963,661.4201839,9758.95426,1.021452713,0.23963866,na,0.1,100,0,gammalet,11
1119,159,-401.4479188,0.139481117,0,0.30897552,453.4731804,9758.95426,1.021452713,0.23963866,na,0.1,100,0,neugamma,11
1120,160,-405.0790074,na,na,0.196579223,909.9289596,9758.95426,1.021452713,0.23963866,na,0.1,100,0,gamma,11
1121,161,-48.37190793,0.08081447,0.003417225,0.230592704,951.1001398,8877.815061,1.082263081,1.729867435,na,0.1,10,0.5,neugammalet,20
1122,162,-47.98265373,0,0.105694713,0.179755603,850.6603988,8877.815061,1.082263081,1.729867435,na,0.1,10,0.5,gammalet,20
1123,163,-48.69313364,0.110849427,0,0.257763816,770.5573791,8877.815061,1.082263081,1.729867435,na,0.1,10,0.5,neugamma,20
1124,164,-48.03771982,na,na,0.177077014,1753.088165,8877.815061,1.082263081,1.729867435,na,0.1,10,0.5,gamma,20
1125,165,-52.69549024,0.051251565,0.023542386,0.19809655,1462.739605,9728.35135,4.109122211,0.005487921,na,0.1,10,0.5,neugammalet,19
1126,166,-51.94509903,0,0.447119403,0.2172365,30.4457382,9728.35135,4.109122211,0.005487921,na,0.1,10,0.5,gammalet,19
1127,167,-52.80578187,0.053613054,0,0.198703928,1669.868887,9728.35135,4.109122211,0.005487921,na,0.1,10,0.5,neugamma,19
1128,168,-52.36325368,na,na,0.171053755,2197.58842,9728.35135,4.109122211,0.005487921,na,0.1,10,0.5,gamma,19
1129,169,-51.37736225,0.046458663,0.003706045,0.231812751,715.8827309,9845.896612,0.059640884,0.00010115,na,0.1,10,0.5,neugammalet,18
1130,170,-51.22253074,0,0.140355389,0.20682153,383.3618315,9845.896612,0.059640884,0.00010115,na,0.1,10,0.5,gammalet,18
1131,171,-51.27880746,0.042691699,0,0.231385957,705.1005537,9845.896612,0.059640884,0.00010115,na,0.1,10,0.5,neugamma,18
1132,172,-51.20452989,na,na,0.20100835,946.6330262,9845.896612,0.059640884,0.00010115,na,0.1,10,0.5,gamma,18
1133,173,-50.41225417,0.06034935,0.001115814,0.218140137,1152.774896,9777.006481,1.03696791,0.247260267,na,0.1,10,0.5,neugammalet,17
1134,174,-49.16923044,0,0.416539265,0.222867493,40.73488031,9777.006481,1.03696791,0.247260267,na,0.1,10,0.5,gammalet,17
1135,175,-50.24165119,0.048899426,0,0.212178923,1176.004806,9777.006481,1.03696791,0.247260267,na,0.1,10,0.5,neugamma,17
1136,176,-49.76477841,na,na,0.1832639,1570.802949,9777.006481,1.03696791,0.247260267,na,0.1,10,0.5,gamma,17
1137,177,-49.98090949,0.080892618,0.001787003,0.247579922,645.7844187,9782.645506,9.500068038,0.001834594,na,0.1,10,0.5,neugammalet,16
1138,178,-49.13297284,0,0.348170939,0.221411194,63.89633732,9782.645506,9.500068038,0.001834594,na,0.1,10,0.5,gammalet,16
1139,179,-50.11491437,0.084421196,0,0.24959492,646.4644588,9782.645506,9.500068038,0.001834594,na,0.1,10,0.5,neugamma,16
1140,180,-49.29933879,na,na,0.190226963,1093.910814,9782.645506,9.500068038,0.001834594,na,0.1,10,0.5,gamma,16
1141,181,-49.63807357,0.047194139,0.010204251,0.217484705,871.4814957,9697.770071,1.086975519,0.075088031,na,0.1,10,0.5,neugammalet,15
1142,182,-49.32215835,0,0.029839181,0.186154616,1105.931591,9697.770071,1.086975519,0.075088031,na,0.1,10,0.5,gammalet,15
