"","X","Likelihood","pneu","plet","alpha","beta","Nanc","nu","T","scale","level","ss","h_co","dist","rep"
"1035",79,-392.760182949191,"0.0519296470287528","0",0.201967422435502,1255.76104120611,9620.04562100246,1.02817492436681,0.334066262022216,"na",0.1,100,0.5,"neugamma",20
"1036",80,-392.043469828115,"na","na",0.176107802844613,1567.30793768127,9620.04562100246,1.02817492436681,0.334066262022216,"na",0.1,100,0.5,"gamma",20
"1037",81,-389.077362041335,"0.146416534023105","0.00102934794741832",0.277182991667443,805.581308202738,9630.21238758152,1.03240675647766,0.168615116944016,"na",0.1,100,0.5,"neugammalet",19
"1038",82,-385.982822326769,"0","0.079750164087875",0.178656913014302,971.354529855676,9630.21238758152,1.03240675647766,0.168615116944016,"na",0.1,100,0.5,"gammalet",19
"1039",83,-385.748852816935,"0.0284499590728871","0",0.187562255915843,1575.7636608077,9630.21238758152,1.03240675647766,0.168615116944016,"na",0.1,100,0.5,"neugamma",19
"1040",84,-385.602149119861,"na","na",0.175239293142885,1729.48515601595,9630.21238758152,1.03240675647766,0.168615116944016,"na",0.1,100,0.5,"gamma",19
"1041",85,-404.87241403436,"0.106858553775058","0.0476512358135925",0.253115177596725,3149.98448273011,52641.8832464956,0.185461803269092,5.10936805211361,"na",0.1,100,0.5,"neugammalet",18
"1042",86,-403.676339268171,"0","0.0569706220596329",0.188730145348431,4722.71145578552,52641.8832464956,0.185461803269092,5.10936805211361,"na",0.1,100,0.5,"gammalet",18
"1043",87,-404.495316515677,"0.0680789399591221","0",0.219731312612081,5410.09758217954,52641.8832464956,0.185461803269092,5.10936805211361,"na",0.1,100,0.5,"neugamma",18
"1044",88,-403.477925095404,"na","na",0.185794463791569,7045.4723572327,52641.8832464956,0.185461803269092,5.10936805211361,"na",0.1,100,0.5,"gamma",18
"1045",89,-387.858491982705,"0.00502726851694974","0.115566195107672",0.186139379400342,587.555975014737,9447.04141009289,1.0616036186262,0.591266632853846,"na",0.1,100,0.5,"neugammalet",17
"1046",90,-387.759532552613,"0","0.0975366202184317",0.181859847286939,697.55035458683,9447.04141009289,1.0616036186262,0.591266632853846,"na",0.1,100,0.5,"gammalet",17
"1047",91,-388.649560587937,"0.0291954445109001","0",0.189374269925288,1331.49337458621,9447.04141009289,1.0616036186262,0.591266632853846,"na",0.1,100,0.5,"neugamma",17
"1048",92,-388.146829241427,"na","na",0.176214849915082,1486.962090761,9447.04141009289,1.0616036186262,0.591266632853846,"na",0.1,100,0.5,"gamma",17
"1049",93,-393.7454439504,"0.0600826834658469","0.0170533066586786",0.211468852693851,1017.75983839734,9821.34639587035,0.499909015627627,0.000103315001801446,"na",0.1,100,0.5,"neugammalet",16
"1050",94,-393.879879149138,"0","0.119340491598458",0.18655267675033,585.036348026263,9821.34639587035,0.499909015627627,0.000103315001801446,"na",0.1,100,0.5,"gammalet",16
"1051",95,-394.489358333431,"0.0778231263791744","0",0.219908826168439,1100.08343691185,9821.34639587035,0.499909015627627,0.000103315001801446,"na",0.1,100,0.5,"neugamma",16
"1052",96,-393.811973719808,"na","na",0.178132388378976,1504.59722709801,9821.34639587035,0.499909015627627,0.000103315001801446,"na",0.1,100,0.5,"gamma",16
"1053",97,-401.859762331864,"0.0473275474492952","0.0133327069516812",0.197899681924838,1341.60378834435,9561.38025510636,1.0334169170929,0.661078022519784,"na",0.1,100,0.5,"neugammalet",15
"1054",98,-398.398096883266,"0","0.12173564297112",0.183599583537645,650.558629098047,9561.38025510636,1.0334169170929,0.661078022519784,"na",0.1,100,0.5,"gammalet",15
"1055",99,-402.845730024145,"0.0591893577507165","0",0.203333532350208,1420.03164928382,9561.38025510636,1.0334169170929,0.661078022519784,"na",0.1,100,0.5,"neugamma",15
"1056",100,-400.387680849066,"na","na",0.174845222070329,1769.91634173035,9561.38025510636,1.0334169170929,0.661078022519784,"na",0.1,100,0.5,"gamma",15
"1057",101,-399.028088537416,"0.0955715142586177","0.0898221210851338",0.257663723930912,412.007825932312,9754.11556293138,1.0042878748085,0.004013816705583,"na",0.1,100,0.5,"neugammalet",14
"1058",102,-398.906080549373,"0","0.118524369487054",0.195538678852636,479.664230803347,9754.11556293138,1.0042878748085,0.004013816705583,"na",0.1,100,0.5,"gammalet",14
"1059",103,-400.601645766333,"0.0532828367519254","0",0.215916905812867,943.789959085043,9754.11556293138,1.0042878748085,0.004013816705583,"na",0.1,100,0.5,"neugamma",14
"1060",104,-399.923496036624,"na","na",0.186987097033673,1183.23178160361,9754.11556293138,1.0042878748085,0.004013816705583,"na",0.1,100,0.5,"gamma",14
"1061",105,-387.2820554756,"0.0245071650296805","0.302041785987516",0.22107160701207,103.702005123653,9716.70993884977,1.07650580485349,0.0458951327983442,"na",0.1,100,0.5,"neugammalet",13
"1062",106,-385.499443803532,"0","0.243156257656266",0.19488624649146,205.678558375248,9716.70993884977,1.07650580485349,0.0458951327983442,"na",0.1,100,0.5,"gammalet",13
"1063",107,-395.171058912525,"0.0473657886508485","0",0.19596338725706,1442.42443212805,9716.70993884977,1.07650580485349,0.0458951327983442,"na",0.1,100,0.5,"neugamma",13
"1064",108,-392.877448351567,"na","na",0.17164601130208,1846.23760493471,9716.70993884977,1.07650580485349,0.0458951327983442,"na",0.1,100,0.5,"gamma",13
"1065",109,-388.580294327928,"0.0178385758950376","0.0425384032535854",0.192873549781037,964.582105038014,9770.74163302514,1.01153772481645,0.0276135162533577,"na",0.1,100,0.5,"neugammalet",12
"1066",110,-390.521237977508,"0","0.212842998995353",0.198612048598884,251.245476058952,9770.74163302514,1.01153772481645,0.0276135162533577,"na",0.1,100,0.5,"gammalet",12
"1067",111,-389.306877658309,"0.0217926152011282","0",0.192231270112702,1284.36183141,9770.74163302514,1.01153772481645,0.0276135162533577,"na",0.1,100,0.5,"neugamma",12
"1068",112,-388.589586534514,"na","na",0.182226709024294,1393.78448357743,9770.74163302514,1.01153772481645,0.0276135162533577,"na",0.1,100,0.5,"gamma",12
"1069",113,-388.66512955693,"0.108162607846774","0.058072901749134",0.244294161549817,679.832878936025,9506.17829666687,1.04938170836662,0.46234163253763,"na",0.1,100,0.5,"neugammalet",11
"1070",114,-390.867530568102,"0","0.149945216151559",0.184750283205075,501.516859817278,9506.17829666687,1.04938170836662,0.46234163253763,"na",0.1,100,0.5,"gammalet",11
"1071",115,-389.183419640607,"0.0784632081183482","0",0.217529653812075,1164.87148392843,9506.17829666687,1.04938170836662,0.46234163253763,"na",0.1,100,0.5,"neugamma",11
"1072",116,-389.319852586071,"na","na",0.17424727172424,1700.66970448503,9506.17829666687,1.04938170836662,0.46234163253763,"na",0.1,100,0.5,"gamma",11
"1073",117,-394.765101151712,"0.136999372134725","0.0157731112197806",0.320374857738922,345.23805061561,9845.88697562177,2.42988639903243,0.000139385880810503,"na",0.1,100,0,"neugammalet",20
"1074",118,-398.754471012464,"0","0.00127883222129204",0.204907765733002,713.675232853511,9845.88697562177,2.42988639903243,0.000139385880810503,"na",0.1,100,0,"gammalet",20
"1075",119,-394.749784746415,"0.135899172561183","0",0.317319559596313,378.094978045271,9845.88697562177,2.42988639903243,0.000139385880810503,"na",0.1,100,0,"neugamma",20
"1076",120,-398.707849384583,"na","na",0.20507789971486,713.166150750916,9845.88697562177,2.42988639903243,0.000139385880810503,"na",0.1,100,0,"gamma",20
"1077",121,-390.826458100462,"0.170569832088884","0.00105811961443585",0.359347843588677,343.760101987639,9945.83244597233,7.01191878861369,0.000255882206408212,"na",0.1,100,0,"neugammalet",19
"1078",122,-389.023250895558,"0","0.0138052227016095",0.20053750719528,751.409185110786,9945.83244597233,7.01191878861369,0.000255882206408212,"na",0.1,100,0,"gammalet",19
"1079",123,-387.608541204328,"0.0860364858411962","0",0.257549691611722,561.235019012525,9945.83244597233,7.01191878861369,0.000255882206408212,"na",0.1,100,0,"neugamma",19
"1080",124,-388.593927529708,"na","na",0.200679967806957,806.197514828358,9945.83244597233,7.01191878861369,0.000255882206408212,"na",0.1,100,0,"gamma",19
"1081",125,-395.320281240813,"0.0252726917029593","0.00475210985977311",0.194937093808805,1046.22274185596,9415.69344818958,1.07298852396484,0.544474357355605,"na",0.1,100,0,"neugammalet",18
"1082",126,-397.911538176722,"0","0.038430019879076",0.18448110952625,912.423029261753,9415.69344818958,1.07298852396484,0.544474357355605,"na",0.1,100,0,"gammalet",18
"1083",127,-392.573487634203,"0.124875851690363","0",0.266384509581117,649.927746149482,9415.69344818958,1.07298852396484,0.544474357355605,"na",0.1,100,0,"neugamma",18
"1084",128,-395.886372387384,"na","na",0.18239387704912,1196.58480182637,9415.69344818958,1.07298852396484,0.544474357355605,"na",0.1,100,0,"gamma",18
"1085",129,-388.184788214168,"0.0936451787847064","0.00691159052880269",0.261841786305291,588.82693499674,9886.64147592455,9.65764589508108,0.000441136766850236,"na",0.1,100,0,"neugammalet",17
"1086",130,-389.40428131139,"0","0.0114058231408454",0.198443308142088,866.66292416518,9886.64147592455,9.65764589508108,0.000441136766850236,"na",0.1,100,0,"gammalet",17
"1087",131,-388.35573733638,"0.0520268709176928","0",0.229162950566824,742.268193220423,9886.64147592455,9.65764589508108,0.000441136766850236,"na",0.1,100,0,"neugamma",17
"1088",132,-389.218210682381,"na","na",0.198486461354754,914.80319833678,9886.64147592455,9.65764589508108,0.000441136766850236,"na",0.1,100,0,"gamma",17
"1089",133,-386.095399532253,"0.018782151131722","0.0462561920302144",0.214744695670877,512.819476201197,9674.92615042858,1.04263930250157,0.0254858931523339,"na",0.1,100,0,"neugammalet",16
"1090",134,-385.647650613025,"0","0.0170317492379926",0.203916708367298,649.927207429993,9674.92615042858,1.04263930250157,0.0254858931523339,"na",0.1,100,0,"gammalet",16
"1091",135,-385.120894381528,"0.0699394385964064","0",0.246577787990115,547.431232896341,9674.92615042858,1.04263930250157,0.0254858931523339,"na",0.1,100,0,"neugamma",16
"1092",136,-385.357558185379,"na","na",0.202983025594888,721.772346199009,9674.92615042858,1.04263930250157,0.0254858931523339,"na",0.1,100,0,"gamma",16
"1093",137,-382.661889654058,"0.0747197010588464","0.0493187796402257",0.240456756093235,523.117455778676,9708.29144322582,1.02245195743406,0.0943409753544875,"na",0.1,100,0,"neugammalet",15
"1094",138,-382.681920696034,"0","0.0304251341986371",0.192876134381771,804.678075495836,9708.29144322582,1.02245195743406,0.0943409753544875,"na",0.1,100,0,"gammalet",15
"1095",139,-382.122512929199,"0.0686298966408892","0",0.230885554220476,742.310672709724,9708.29144322582,1.02245195743406,0.0943409753544875,"na",0.1,100,0,"neugamma",15
"1096",140,-382.031070692363,"na","na",0.19107425640428,989.978670123302,9708.29144322582,1.02245195743406,0.0943409753544875,"na",0.1,100,0,"gamma",15
"1097",141,-408.263029313951,"0.179662836669149","0.0201392188124165",0.370971823547507,304.820910996532,9482.00836069282,1.06016507246077,0.597875567138844,"na",0.1,100,0,"neugammalet",14
"1098",142,-419.263981822579,"0","0.00363654126031861",0.195559322222192,888.765436181963,9482.00836069282,1.06016507246077,0.597875567138844,"na",0.1,100,0,"gammalet",14
"1099",143,-407.516046718767,"0.172247960240101","0",0.355649230458137,355.763406137041,9482.00836069282,1.06016507246077,0.597875567138844,"na",0.1,100,0,"neugamma",14
"1100",144,-418.953555320848,"na","na",0.195357001153835,909.919940387824,9482.00836069282,1.06016507246077,0.597875567138844,"na",0.1,100,0,"gamma",14
"1101",145,-403.493177072996,"0.094676928192269","0.0228070923463029",0.280660768884612,383.394183361012,9821.11526850906,1.73758576342257,0.000101211773082539,"na",0.1,100,0,"neugammalet",13
"1102",146,-404.451423076674,"0","0.00106857029809618",0.21109684889222,635.977638853143,9821.11526850906,1.73758576342257,0.000101211773082539,"na",0.1,100,0,"gammalet",13
"1103",147,-402.508361126858,"0.0980658813608763","0",0.282822978233845,422.646380242886,9821.11526850906,1.73758576342257,0.000101211773082539,"na",0.1,100,0,"neugamma",13
"1104",148,-404.381563772332,"na","na",0.211174554463558,636.99032513095,9821.11526850906,1.73758576342257,0.000101211773082539,"na",0.1,100,0,"gamma",13
"1105",149,-390.984902090502,"0.0413760378406399","0.0169356374616224",0.220659969884565,672.759849975216,9669.86150661695,1.05232001719261,0.047325770996772,"na",0.1,100,0,"neugammalet",12
"1106",150,-393.590485010976,"0","0.0819915586287045",0.202660275681127,494.463290216777,9669.86150661695,1.05232001719261,0.047325770996772,"na",0.1,100,0,"gammalet",12
"1107",151,-390.665798534214,"0.0920121785610374","0",0.256201318820608,597.424120075304,9669.86150661695,1.05232001719261,0.047325770996772,"na",0.1,100,0,"neugamma",12
"1108",152,-391.354983394733,"na","na",0.196030811456844,892.410362656619,9669.86150661695,1.05232001719261,0.047325770996772,"na",0.1,100,0,"gamma",12
"1109",153,-396.811343189802,"0.147151262786231","0.0173073806018333",0.317431414242969,397.942021824804,9521.61532851317,1.04624691931374,0.919609497775101,"na",0.1,100,0,"neugammalet",11
"1110",154,-406.747866105512,"0","0.049552280501207",0.198244521364911,657.815400463512,9521.61532851317,1.04624691931374,0.919609497775101,"na",0.1,100,0,"gammalet",11
"1111",155,-397.225674322608,"0.124938717463121","0",0.287981622832669,506.720381084532,9521.61532851317,1.04624691931374,0.919609497775101,"na",0.1,100,0,"neugamma",11
"1112",156,-403.702671033291,"na","na",0.19458730386611,932.05636813351,9521.61532851317,1.04624691931374,0.919609497775101,"na",0.1,100,0,"gamma",11
"1113",157,-50.2934128849161,"0.0979010562632636","0.0613003744287177",0.235823305518824,797.17811770055,9627.29041161299,9.95119346245865,0.00747867072479483,"na",0.1,10,0.5,"neugammalet",20
"1114",158,-49.285591368086,"0","0.078012116570722",0.169333897128548,1382.15442108918,9627.29041161299,9.95119346245865,0.00747867072479483,"na",0.1,10,0.5,"gammalet",20
"1115",159,-50.2244493945418,"0.0823496143789925","0",0.219477183205729,1304.31040138488,9627.29041161299,9.95119346245865,0.00747867072479483,"na",0.1,10,0.5,"neugamma",20
"1116",160,-49.4135121884292,"na","na",0.16785766042523,2407.67205078031,9627.29041161299,9.95119346245865,0.00747867072479483,"na",0.1,10,0.5,"gamma",20
"1117",161,-48.8847319633805,"0.103565053468253","0.0268611086174965",0.256811626351193,672.911901108944,9715.52849844281,0.97735721969013,0.063821076889321,"na",0.1,10,0.5,"neugammalet",19
"1118",162,-50.0959780047192,"0","0.413287838722001",0.206666163130686,48.1748978881936,9715.52849844281,0.97735721969013,0.063821076889321,"na",0.1,10,0.5,"gammalet",19
"1119",163,-49.4029736057873,"0.148296946463195","0",0.322516024607709,442.742329269691,9715.52849844281,0.97735721969013,0.063821076889321,"na",0.1,10,0.5,"neugamma",19
"1120",164,-48.7354262143153,"na","na",0.179340662392415,1631.21899682659,9715.52849844281,0.97735721969013,0.063821076889321,"na",0.1,10,0.5,"gamma",19
"1121",165,-47.1101201464257,"0.154651187518346","0.00322171733549641",0.347149747230095,366.695029743339,9752.20888114469,1.09605703724748,0.00446810570051637,"na",0.1,10,0.5,"neugammalet",18
"1122",166,-47.2120924259921,"0","0.0986648828476599",0.190300175487816,710.441863680029,9752.20888114469,1.09605703724748,0.00446810570051637,"na",0.1,10,0.5,"gammalet",18
"1123",167,-46.8636195504664,"0.112852983636994","0",0.28486209554315,548.953611753146,9752.20888114469,1.09605703724748,0.00446810570051637,"na",0.1,10,0.5,"neugamma",18
"1124",168,-47.1171824413423,"na","na",0.189425524939572,1265.52163848104,9752.20888114469,1.09605703724748,0.00446810570051637,"na",0.1,10,0.5,"gamma",18
"1125",169,-50.5957589626228,"0.0953183428539842","0.0124967518691113",0.229168521062714,1047.43596327096,9604.81000781757,3.15584431715789,0.0120554376463637,"na",0.1,10,0.5,"neugammalet",17
"1126",170,-46.9064708801966,"0","0.415508222107865",0.211339704611537,40.4766514535037,9604.81000781757,3.15584431715789,0.0120554376463637,"na",0.1,10,0.5,"gammalet",17
"1127",171,-49.7725723762951,"0.0357518858164789","0",0.18503066276346,1838.30631070145,9604.81000781757,3.15584431715789,0.0120554376463637,"na",0.1,10,0.5,"neugamma",17
"1128",172,-49.3320420264477,"na","na",0.167353851650471,2277.57918096438,9604.81000781757,3.15584431715789,0.0120554376463637,"na",0.1,10,0.5,"gamma",17
"1129",173,-49.8543070190476,"0.116226594017617","0.0751061921680565",0.245853364723573,709.348851285719,9579.04705475674,1.04288079460397,0.412824761380427,"na",0.1,10,0.5,"neugammalet",16
"1130",174,-50.3966641121579,"0","0.169912310149253",0.165683208719129,780.377498352941,9579.04705475674,1.04288079460397,0.412824761380427,"na",0.1,10,0.5,"gammalet",16
"1131",175,-49.8618691809024,"0.18273502923545","0",0.343208194526643,491.791910274308,9579.04705475674,1.04288079460397,0.412824761380427,"na",0.1,10,0.5,"neugamma",16
"1132",176,-50.1663984701308,"na","na",0.16494298767618,2494.42801266322,9579.04705475674,1.04288079460397,0.412824761380427,"na",0.1,10,0.5,"gamma",16
"1133",177,-49.0229625043885,"0.117956115199704","0.00165140985924361",0.289656767108842,489.495963768418,9504.59771187649,1.04093085798762,0.806173927462231,"na",0.1,10,0.5,"neugammalet",15
"1134",178,-49.068603735564,"0","0.0203360021976876",0.189846486235075,1053.79627860663,9504.59771187649,1.04093085798762,0.806173927462231,"na",0.1,10,0.5,"gammalet",15
"1135",179,-48.960876018105,"0.0844922134349203","0",0.251006827303305,669.85611269471,9504.59771187649,1.04093085798762,0.806173927462231,"na",0.1,10,0.5,"neugamma",15
"1136",180,-48.9969243438986,"na","na",0.192307083576583,1092.60580338252,9504.59771187649,1.04093085798762,0.806173927462231,"na",0.1,10,0.5,"gamma",15
"1137",181,-50.1351901274834,"0.121345785554522","0.0036089048975829",0.289976975793229,485.052583452855,9698.53368541817,9.73168425412233,0.00186760564409906,"na",0.1,10,0.5,"neugammalet",14
"1138",182,-49.9494679270415,"0","0.203039714547725",0.196885200776245,282.145261743267,9698.53368541817,9.73168425412233,0.00186760564409906,"na",0.1,10,0.5,"gammalet",14
"1139",183,-49.9438464623177,"0.0860481885576672","0",0.253421108191873,631.488473658575,9698.53368541817,9.73168425412233,0.00186760564409906,"na",0.1,10,0.5,"neugamma",14
"1140",184,-49.907858530516,"na","na",0.187158774865674,1217.60578337041,9698.53368541817,9.73168425412233,0.00186760564409906,"na",0.1,10,0.5,"gamma",14
"1141",185,-50.2507274064646,"0.187926242923","0.00100176648327554",0.44758301887379,176.056154029134,9792.6558185132,0.0872962641394629,0.000100271688363624,"na",0.1,10,0.5,"neugammalet",13
"1142",186,-48.8292288114603,"0","0.311161143930838",0.225492767459971,78.352516281935,9792.6558185132,0.0872962641394629,0.000100271688363624,"na",0.1,10,0.5,"gammalet",13
"1143",187,-48.8495374572603,"0.103251401802209","0",0.293031381668621,369.740581309959,9792.6558185132,0.0872962641394629,0.000100271688363624,"na",0.1,10,0.5,"neugamma",13
"1144",188,-48.7241506285172,"na","na",0.201959960713575,778.393065714213,9792.6558185132,0.0872962641394629,0.000100271688363624,"na",0.1,10,0.5,"gamma",13
"1145",189,-49.3792951974092,"0.101873061602811","0.0412638061882387",0.27516590169889,436.15183993992,9804.24133712394,0.0500172549972771,0.00010256259740322,"na",0.1,10,0.5,"neugammalet",12
"1146",190,-48.4471855555125,"0","0.047148022945025",0.194635561925631,790.364780222795,9804.24133712394,0.0500172549972771,0.00010256259740322,"na",0.1,10,0.5,"gammalet",12
"1147",191,-49.4762924224146,"0.0997081491910408","0",0.276803600330865,490.349804624851,9804.24133712394,0.0500172549972771,0.00010256259740322,"na",0.1,10,0.5,"neugamma",12
"1148",192,-48.4512993995122,"na","na",0.195587260373722,990.106175623422,9804.24133712394,0.0500172549972771,0.00010256259740322,"na",0.1,10,0.5,"gamma",12
"1149",193,-47.1258295208945,"0.0719502081006522","0.0425008860228332",0.206694291318916,1285.6251743692,9616.496217526,1.08427614364077,0.108969404745558,"na",0.1,10,0.5,"neugammalet",11
"1150",194,-47.1390188419568,"0","0.0796227295403138",0.164708546728494,1613.19356921955,9616.496217526,1.08427614364077,0.108969404745558,"na",0.1,10,0.5,"gammalet",11
"1151",195,-47.4324136920382,"0.145581647023552","0",0.280363301546686,811.261010522288,9616.496217526,1.08427614364077,0.108969404745558,"na",0.1,10,0.5,"neugamma",11
"1152",196,-47.1194087879244,"na","na",0.164692631867,2673.58104747612,9616.496217526,1.08427614364077,0.108969404745558,"na",0.1,10,0.5,"gamma",11
"1153",197,-49.4403442100834,"0.170098921612813","0.0130107748636604",0.367388643295827,312.039295696422,9808.57263809915,0.0678150797034938,0.000108745426218923,"na",0.1,10,0,"neugammalet",20
"1154",198,-50.0107633985872,"0","0.110213983328341",0.18767794887603,639.274980967781,9808.57263809915,0.0678150797034938,0.000108745426218923,"na",0.1,10,0,"gammalet",20
"1155",199,-49.8232063596661,"0.202644580083941","0",0.464988280845555,200.654118171931,9808.57263809915,0.0678150797034938,0.000108745426218923,"na",0.1,10,0,"neugamma",20
"1156",200,-49.8147863299268,"na","na",0.183987161111568,1354.97509242117,9808.57263809915,0.0678150797034938,0.000108745426218923,"na",0.1,10,0,"gamma",20
"1157",201,-47.1940058721111,"0.122380895136404","0.0208360660780478",0.287363752534628,473.909576504936,9417.13042289321,1.07490013225423,1.57747751064516,"na",0.1,10,0,"neugammalet",19
"1158",202,-47.6987988359406,"0","0.324271859100518",0.201384369757609,106.930825470043,9417.13042289321,1.07490013225423,1.57747751064516,"na",0.1,10,0,"gammalet",19
"1159",203,-47.1667766731293,"0.10550878493523","0",0.269150492467738,575.053386493796,9417.13042289321,1.07490013225423,1.57747751064516,"na",0.1,10,0,"neugamma",19
"1160",204,-47.2606441313378,"na","na",0.187241628883208,1206.78541958064,9417.13042289321,1.07490013225423,1.57747751064516,"na",0.1,10,0,"gamma",19
"1161",205,-47.2961972591288,"0.082237588462192","0.267404834778334",0.219551004220349,221.343629176516,9191.01369887198,1.09048262378217,1.0138669223212,"na",0.1,10,0,"neugammalet",18
"1162",206,-47.4484685982407,"0","0.0858317781116137",0.158397043682964,1689.5500916395,9191.01369887198,1.09048262378217,1.0138669223212,"na",0.1,10,0,"gammalet",18
"1163",207,-48.3143285093215,"0.125437882132574","0",0.242325900042797,1117.45318580069,9191.01369887198,1.09048262378217,1.0138669223212,"na",0.1,10,0,"neugamma",18
"1164",208,-47.4641815964374,"na","na",0.159837443858937,2825.99323788517,9191.01369887198,1.09048262378217,1.0138669223212,"na",0.1,10,0,"gamma",18
"1165",209,-47.563683494519,"0.103337010081702","0.00377141666747563",0.272986859129679,553.695593973545,9841.07340015874,1.33917324048062,0.00540190117929527,"na",0.1,10,0,"neugammalet",17
"1166",210,-47.2644947741351,"0","0.0375595593896925",0.189973592233807,962.175520995492,9841.07340015874,1.33917324048062,0.00540190117929527,"na",0.1,10,0,"gammalet",17
"1167",211,-48.504880277445,"0.155152754393493","0",0.336123958656628,411.025500473686,9841.07340015874,1.33917324048062,0.00540190117929527,"na",0.1,10,0,"neugamma",17
"1168",212,-47.2414081422185,"na","na",0.190611619153821,1156.94227947951,9841.07340015874,1.33917324048062,0.00540190117929527,"na",0.1,10,0,"gamma",17
"1169",213,-49.0657864484069,"0.0469282561119531","0.271649165537125",0.247347154925884,114.393196164816,9759.17696685411,0.163158212582787,0.00010528450820995,"na",0.1,10,0,"neugammalet",16
"1170",214,-49.6570199894159,"0","0.303520701663575",0.209882023439936,112.802523934884,9759.17696685411,0.163158212582787,0.00010528450820995,"na",0.1,10,0,"gammalet",16
"1171",215,-48.9166926382541,"0.104551956191738","0",0.28058296592483,490.648002673358,9759.17696685411,0.163158212582787,0.00010528450820995,"na",0.1,10,0,"neugamma",16
"1172",216,-49.0752823533885,"na","na",0.196342277181401,962.186616692248,9759.17696685411,0.163158212582787,0.00010528450820995,"na",0.1,10,0,"gamma",16
"1173",217,-47.6654398908131,"0.161016781671422","0.00368428898424036",0.37031492828538,262.185162867186,9749.90406172454,0.966371386689164,0.109378203387691,"na",0.1,10,0,"neugammalet",15
"1174",218,-48.727950268094,"0","0.18470203387708",0.209597337925748,233.916437384794,9749.90406172454,0.966371386689164,0.109378203387691,"na",0.1,10,0,"gammalet",15
"1175",219,-47.5614764164043,"0.104089667665623","0",0.288672858346954,401.695182444027,9749.90406172454,0.966371386689164,0.109378203387691,"na",0.1,10,0,"neugamma",15
"1176",220,-48.0714748292976,"na","na",0.2014101409646,790.310893929951,9749.90406172454,0.966371386689164,0.109378203387691,"na",0.1,10,0,"gamma",15
"1177",221,-48.0000633521267,"0.00373043376994222","0.466395114849658",0.218686725289898,24.7500908788686,9615.57810062498,1.20677213179571,0.0821854819813507,"na",0.1,10,0,"neugammalet",14
"1178",222,-50.3729578114248,"0","0.192059345170499",0.16526929732632,733.213589134873,9615.57810062498,1.20677213179571,0.0821854819813507,"na",0.1,10,0,"gammalet",14
"1179",223,-51.6098265339856,"0.0537237554588561","0",0.186143298273926,2480.54728928249,9615.57810062498,1.20677213179571,0.0821854819813507,"na",0.1,10,0,"neugamma",14
"1180",224,-50.8194811361741,"na","na",0.162503817177946,3018.61298290943,9615.57810062498,1.20677213179571,0.0821854819813507,"na",0.1,10,0,"gamma",14
"1181",225,-51.4686858786004,"0.0977651447985653","0.00112411597271671",0.265615221993449,510.968119939506,8920.03240322114,1.10408771199416,2.84114190360464,"na",0.1,10,0,"neugammalet",13
"1182",226,-49.9649035140114,"0","0.397943497466369",0.236737251131667,33.9571386870416,8920.03240322114,1.10408771199416,2.84114190360464,"na",0.1,10,0,"gammalet",13
"1183",227,-50.4893964458629,"0.027992612596099","0",0.210708448467139,788.767459535966,8920.03240322114,1.10408771199416,2.84114190360464,"na",0.1,10,0,"neugamma",13
"1184",228,-50.2423861317779,"na","na",0.194052886662842,934.815046321765,8920.03240322114,1.10408771199416,2.84114190360464,"na",0.1,10,0,"gamma",13
"1185",229,-46.0514134121186,"0.178983999208525","0.00100658962669966",0.371637470070792,316.68209247466,9154.45367829225,1.07448545585931,1.51686430108717,"na",0.1,10,0,"neugammalet",12
"1186",230,-46.3662531073815,"0","0.0922271102720755",0.181520801119803,819.777839133278,9154.45367829225,1.07448545585931,1.51686430108717,"na",0.1,10,0,"gammalet",12
"1187",231,-45.8646321131655,"0.120185968311039","0",0.274978816889314,601.753575610588,9154.45367829225,1.07448545585931,1.51686430108717,"na",0.1,10,0,"neugamma",12
"1188",232,-46.3035173459252,"na","na",0.178619296495881,1552.3416721583,9154.45367829225,1.07448545585931,1.51686430108717,"na",0.1,10,0,"gamma",12
"1189",233,-144.162067668034,"0.22570894905216","0.619180610152799",0.978315577562521,1.2933893758801,9752.73474233698,1.11930194242752,0.00958546182612194,"na",0.1,10,0,"neugammalet",11
"1190",234,-45.3535589920084,"0","0.34204598423154",0.197375872082739,104.863750388067,9752.73474233698,1.11930194242752,0.00958546182612194,"na",0.1,10,0,"gammalet",11
"1191",235,-45.708117834818,"0.0807865793869422","0",0.233035020528616,953.881734484177,9752.73474233698,1.11930194242752,0.00958546182612194,"na",0.1,10,0,"neugamma",11
"1192",236,-45.4541463759297,"na","na",0.178263136104696,1703.305141284,9752.73474233698,1.11930194242752,0.00958546182612194,"na",0.1,10,0,"gamma",11
"1193",237,-2786.37797235299,"0.0598746093568297","0.0481756234692957",0.221844617729859,524.804072822931,9845.95513976098,1.96196969886683,0.000101132383852561,"na",0.05,1000,0.5,"neugammalet",20
"1194",238,-2785.26687651844,"0","0.0497056140658182",0.191614081252468,601.687298196064,9845.95513976098,1.96196969886683,0.000101132383852561,"na",0.05,1000,0.5,"gammalet",20
"1195",239,-2797.12772803969,"0.0237156384967202","0",0.196881622457383,858.626494032187,9845.95513976098,1.96196969886683,0.000101132383852561,"na",0.05,1000,0.5,"neugamma",20
"1196",240,-2796.59371958331,"na","na",0.186432787576807,912.900815791182,9845.95513976098,1.96196969886683,0.000101132383852561,"na",0.05,1000,0.5,"gamma",20
